first_name,dk_id,player_name,last_name,position,birth_date,team_id,id,dk_position,dk_id,city,updated_at,created_at,abbreviation,id,team_name
Bryce,29,Bryce Cotton,Cotton,Guard,1992-08-11,1610612763,203955,,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,203955,Grizzlies
Xavier,29,Xavier Munford,Munford,Guard,1992-06-01,1610612763,204098,,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,204098,Grizzlies
Jarell,29,Jarell Martin,Martin,Forward,1994-05-24,1610612763,1626185,,29,Memphis,2015-10-21 15:29:41,2015-10-21 15:29:41,MEM,1626185,Grizzlies
Al,27,Al Harrington,Harrington,Forward,1980-02-17,1610612764,1733,,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,1733,Wizards
Maurice,27,Maurice Evans,Evans,Guard-Forward,1978-11-08,1610612764,2230,,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,2230,Wizards
Drew,27,Drew Gooden,Gooden,Forward,1981-09-24,1610612764,2400,PF,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,2400,Wizards
Nene,27,Nene,Hilario,Forward-Center,1982-09-13,1610612764,2403,PF,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,2403,Wizards
Brian,27,Brian Cook,Cook,Center-Forward,1980-12-04,1610612764,2567,,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,2567,Wizards
Martell,27,Martell Webster,Webster,Forward-Guard,1986-12-04,1610612764,101110,SF,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,101110,Wizards
Marcin,27,Marcin Gortat,Gortat,Center,1984-02-17,1610612764,101162,C,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,101162,Wizards
Alan,27,Alan Anderson,Anderson,Forward-Guard,1982-10-16,1610612764,101187,SG,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,101187,Wizards
James,27,James Singleton,Singleton,Forward,1981-07-20,1610612764,101189,,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,101189,Wizards
Will,27,Will Bynum,Bynum,Guard,1983-01-04,1610612764,101198,,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,101198,Wizards
Jared,27,Jared Dudley,Dudley,Forward,1985-07-10,1610612764,201162,SF,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,201162,Wizards
Morris,27,Morris Almond,Almond,Guard,1985-02-02,1610612764,201165,,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,201165,Wizards
Ramon,27,Ramon Sessions,Sessions,Guard,1986-04-11,1610612764,201196,PG,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,201196,Wizards
JJ,27,JJ Hickson,Hickson,Center-Forward,1988-09-04,1610612764,201581,,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,201581,Wizards
Marcus,27,Marcus Thornton,Thornton,Forward-Guard,1987-06-05,1610612764,201977,SG,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,201977,Wizards
Garrett,27,Garrett Temple,Temple,Guard,1986-05-08,1610612764,202066,SG,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,202066,Wizards
John,27,John Wall,Wall,Guard,1990-09-06,1610612764,202322,PG,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,202322,Wizards
Markieff,27,Markieff Morris,Morris,Forward,1989-09-02,1610612764,202693,PF,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,202693,Wizards
Chris,27,Chris Singleton,Singleton,Forward,1989-11-21,1610612764,202698,,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,202698,Wizards
Bradley,27,Bradley Beal,Beal,Guard,1993-06-28,1610612764,203078,SG,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,203078,Wizards
Otto,27,Otto Porter,Porter,Forward,1993-06-03,1610612764,203490,SF,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,203490,Wizards
Jarell,27,Jarell Eddie,Eddie,Guard-Forward,1991-10-30,1610612764,204067,,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,204067,Wizards
Kelly,27,Kelly Oubre,Oubre,Forward,1995-12-09,1610612764,1626162,,27,Washington,2015-10-21 15:29:41,2015-10-21 15:29:41,WAS,1626162,Wizards
Ben,8,Ben Wallace,Wallace,Forward-Center,1974-09-10,1610612765,1112,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,1112,Pistons
Chauncey,8,Chauncey Billups,Billups,Guard,1976-09-25,1610612765,1497,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,1497,Pistons
Corey,8,Corey Maggette,Maggette,Forward,1979-11-12,1610612765,1894,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,1894,Pistons
Steve,8,Steve Blake,Blake,Guard,1980-02-26,1610612765,2581,PG,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,2581,Pistons
John,8,John Lucas III,Lucas III,Guard,1982-11-21,1610612765,101249,PG,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,101249,Pistons
Shawne,8,Shawne Williams,Williams,Forward,1986-02-16,1610612765,200761,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,200761,Pistons
Walker,8,Walker Russell,Russell,Guard,1982-10-06,1610612765,201041,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,201041,Pistons
Joel,8,Joel Anthony,Anthony,Center,1982-08-09,1610612765,201202,PF,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,201202,Pistons
Anthony,8,Anthony Tolliver,Tolliver,Forward,1985-06-01,1610612765,201229,PF,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,201229,Pistons
Cartier,8,Cartier Martin,Martin,Forward,1984-11-20,1610612765,201858,SF,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,201858,Pistons
Jodie,8,Jodie Meeks,Meeks,Guard,1987-08-21,1610612765,201975,SG,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,201975,Pistons
Marcus,8,Marcus Morris,Morris,Forward,1989-09-02,1610612765,202694,SF,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,202694,Pistons
Tobias,8,Tobias Harris,Harris,Forward,1992-07-15,1610612765,202699,SF,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,202699,Pistons
Reggie,8,Reggie Jackson,Jackson,Guard,1990-04-16,1610612765,202704,PG,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,202704,Pistons
Josh,8,Josh Harrellson,Harrellson,Forward-Center,1989-02-12,1610612765,202725,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,202725,Pistons
Vernon,8,Vernon Macklin,Macklin,Forward,1986-09-25,1610612765,202731,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,202731,Pistons
Andre,8,Andre Drummond,Drummond,Center,1993-08-10,1610612765,203083,C,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,203083,Pistons
Quincy,8,Quincy Miller,Miller,Forward,1992-11-18,1610612765,203113,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,203113,Pistons
Kim,8,Kim English,English,Guard,1988-09-24,1610612765,203119,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,203119,Pistons
Aron,8,Aron Baynes,Baynes,Center-Forward,1986-12-09,1610612765,203382,C,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,203382,Pistons
Kentavious,8,Kentavious Caldwell-Pope,Caldwell-Pope,Guard,1993-02-18,1610612765,203484,SG,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,203484,Pistons
Lorenzo,8,Lorenzo Brown,Brown,Guard,1990-08-26,1610612765,203485,PG,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,203485,Pistons
Peyton,8,Peyton Siva,Siva,Guard,1990-10-24,1610612765,203491,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,203491,Pistons
Reggie,8,Reggie Bullock,Bullock,Forward,1991-03-16,1610612765,203493,SF,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,203493,Pistons
Tony,8,Tony Mitchell,Mitchell,Forward,1992-04-07,1610612765,203502,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,203502,Pistons
Spencer,8,Spencer Dinwiddie,Dinwiddie,Guard,1993-04-06,1610612765,203915,PG,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,203915,Pistons
Stanley,8,Stanley Johnson,Johnson,Forward,1996-05-29,1610612765,1626169,SF,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,1626169,Pistons
Darrun,8,Darrun Hilliard,Hilliard,Forward,1993-04-13,1610612765,1626199,,8,Detroit,2015-10-21 15:29:41,2015-10-21 15:29:41,DET,1626199,Pistons
Eduardo,5312,Eduardo Najera,Najera,Forward,1976-07-11,1610612766,2059,,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,2059,Hornets
DeSagana,5312,DeSagana Diop,Diop,Center,1982-01-30,1610612766,2205,,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,2205,Hornets
Al,5312,Al Jefferson,Jefferson,Center,1985-01-04,1610612766,2744,C,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,2744,Hornets
Marvin,5312,Marvin Williams,Williams,Forward,1986-06-19,1610612766,101107,PF,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,101107,Hornets
Jason,5312,Jason Maxiell,Maxiell,Forward,1983-02-18,1610612766,101131,,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,101131,Hornets
Jamario,5312,Jamario Moon,Moon,Forward,1980-06-13,1610612766,200081,,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,200081,Hornets
Spencer,5312,Spencer Hawes,Hawes,Forward-Center,1988-04-28,1610612766,201150,C,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,201150,Hornets
Courtney,5312,Courtney Lee,Lee,Guard,1985-10-03,1610612766,201584,SG,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,201584,Hornets
Nicolas,5312,Nicolas Batum,Batum,Guard-Forward,1988-12-14,1610612766,201587,SF,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,201587,Hornets
DJ,5312,DJ White,White,Forward,1986-08-31,1610612766,201591,,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,201591,Hornets
Tyler,5312,Tyler Hansbrough,Hansbrough,Forward,1985-11-03,1610612766,201946,PF,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,201946,Hornets
Derrick,5312,Derrick Brown,Brown,Forward,1987-09-08,1610612766,201974,,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,201974,Hornets
Jeremy,5312,Jeremy Lin,Lin,Guard,1988-08-23,1610612766,202391,PG,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,202391,Hornets
Kemba,5312,Kemba Walker,Walker,Guard,1990-05-08,1610612766,202689,PG,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,202689,Hornets
Michael,5312,Michael Kidd-Gilchrist,Kidd-Gilchrist,Forward,1993-09-26,1610612766,203077,SF,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,203077,Hornets
Jeremy,5312,Jeremy Lamb,Lamb,Guard,1992-05-30,1610612766,203087,SG,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,203087,Hornets
Jeff,5312,Jeff Taylor,Taylor,Forward,1989-05-23,1610612766,203106,,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,203106,Hornets
Jorge,5312,Jorge Gutierrez,Gutierrez,Guard,1988-12-27,1610612766,203268,,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,203268,Hornets
Cody,5312,Cody Zeller,Zeller,Center-Forward,1992-10-05,1610612766,203469,PF,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,203469,Hornets
Troy,5312,Troy Daniels,Daniels,Guard,1991-07-15,1610612766,203584,PG,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,203584,Hornets
Aaron,5312,Aaron Harrison,Harrison,Guard,1994-10-28,1610612766,1626151,,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,1626151,Hornets
Frank,5312,Frank Kaminsky,Kaminsky,Center,1993-04-04,1610612766,1626163,C,5312,Charlotte,2015-10-21 15:29:41,2015-10-21 15:29:41,CHA,1626163,Hornets
